0,1,2,3,4
12329.179721962882,12374.324678768287,12352.789135018058,12352.789135018058,12352.789135018058
12462.786187099557,12445.54128768991,12457.548265151969,12472.993385110367,12490.609167483726
12472.845569443045,12490.70469651369,12468.06775020569,12467.21469154162,12476.849894881554
12477.099869362402,12438.937264277525,12468.296749850344,12460.296675141175,12497.10431741961
12485.53982317764,12476.875587740247,12468.296749850344,12474.140732234126,12513.155120551899
12485.53982317764,12476.875587740247,12460.756007024907,12474.140732234126,12513.155120551899
12485.53982317764,12476.875587740247,12468.862621795794,12545.822867288172,12513.155120551899
12485.53982317764,12476.875587740247,12243.368202744276,12545.822867288172,12513.155120551899
12485.53982317764,12476.875587740247,12243.368202744276,12545.822867288172,12513.155120551899
12485.53982317764,12476.875587740247,12243.368202744276,12545.822867288172,12513.155120551899
12485.53982317764,12476.875587740247,12243.368202744276,12545.822867288172,12487.567378096883
12485.53982317764,12476.875587740247,12243.368202744276,12545.822867288172,12490.052485204285
12485.53982317764,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12474.29582471012,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12475.707998955037,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12476.905818931038,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12476.905818931038,12545.822867288172,12490.052485204285
12481.939247685346,12476.875587740247,12476.905818931038,12545.822867288172,12490.052485204285
12489.096600154306,12476.875587740247,12476.905818931038,12329.277019669109,12490.052485204285
12489.096600154306,12476.875587740247,12476.905818931038,12484.874027467804,12490.052485204285
12489.096600154306,12476.875587740247,12476.905818931038,12483.759970094514,12490.052485204285
12489.096600154306,12476.875587740247,12476.905818931038,12482.788758023906,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12485.689471006031,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12485.002802193228,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12486.786821575946,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12486.786821575946,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12499.485299781805,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12499.485299781805,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12499.485299781805,12490.052485204285
12489.17857345919,12476.875587740247,12476.905818931038,12499.485299781805,12490.052485204285
12489.710389747732,12476.875587740247,12476.905818931038,12499.485299781805,12490.052485204285
12480.96241443884,12476.875587740247,12476.951892514473,12488.989996880999,12490.052485204285
12480.96241443884,12476.875587740247,12476.951892514473,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12480.96241443884,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.037024117322,12490.052485204285,12490.052485204285
12489.7881069426,12476.875587740247,12477.052420031723,12490.052485204285,12490.052485204285
