0,1,2,3,4
259.54376821295233,258.438624878685,254.60356301493243,253.68276142378534,256.15691829836015
260.4560089380352,256.40044661921905,253.9671624031058,260.19737388288524,256.51760858396614
261.97581394710653,259.78025809010546,257.30612805606296,256.94598253334334,256.5475263170059
258.46225037977,257.68460135743845,261.8893454578371,253.04231369857408,255.24120941527732
260.2475648730301,259.303336981264,253.8192384704749,255.7343146735654,255.52954695660674
261.63041695296255,257.3696620640261,258.13696166228874,255.4228958591544,255.18895024182387
262.03857926493345,254.70207037012779,257.96700178958133,257.411374703629,256.9614330571962
261.27648250428797,260.8727512576976,259.64516090740915,256.10395655385673,257.95323316736295
257.2311140861909,256.7006701642355,256.73013782874085,254.6241411625663,257.26478198812623
262.2866335363048,257.31065281345053,257.35534763937915,255.44134918386573,257.4172123844708
264.1152177062841,257.98960411041685,259.7329059632875,253.51093443650882,257.665050427725
264.7968187988869,255.96703490610716,254.2275063144603,255.13156657096667,256.93274150085585
260.21988939780596,257.4897819507049,261.6669061908916,257.4756985370384,255.3958028259553
259.15362858044267,255.70930642121607,263.72701496895013,255.09392882708755,255.34529633441068
261.925534501674,257.2454416282204,253.44875142612295,256.0323318062716,254.2356388983749
258.5796557000872,257.05937354432507,258.6853441640256,254.61937660398146,252.62059055490448
260.5468297590797,256.96529847537494,255.8099771848544,255.79146073245357,254.97425385489578
261.52074796911927,256.122427136553,259.3166849079578,258.91320044003834,252.1155872300889
262.88834711963955,258.2645208793405,258.4641509707418,262.00058046546496,255.84774978493547
261.5296436188584,255.08839895826043,255.96719548163054,260.4161223087549,255.52298024089424
259.381278662389,256.53991850769427,256.50249894278875,260.38720240972947,251.26611441805557
260.83489199844144,255.39507180423763,259.09754967404757,254.9203707519349,254.4930322358594
260.35630128908434,257.1691618004599,254.97703309480318,254.32079469456315,252.93856897536608
261.5495190094799,257.86701585064145,258.1561724047638,257.86961746708033,252.16170946923214
258.891314319584,255.69073322175677,255.6697249760115,253.6829454000622,257.30748714869736
258.89030985818994,262.85900563727455,254.76531781768927,255.96812476892455,254.8631302245026
256.9024333781547,259.38156963056935,260.0780618301503,256.49616204680837,258.80141869257716
258.4037497629639,258.0159062914335,253.505356585395,256.0580575182727,255.14943892198548
260.47610818167993,257.5657871988186,254.95316342575558,255.52212954227753,259.11720692855346
261.24779492028915,257.15691850620584,257.02190773301936,258.0647914363729,254.53223792489973
259.6998776426614,261.89047099859044,261.033435528494,254.43382649840217,256.86023754616923
261.2657744267746,256.7531016565672,256.1472541501707,254.47775786702167,258.2692982152054
262.42859462447575,257.90051221115556,259.316832181447,256.7518717764864,257.29015144346164
259.76323209576543,260.4279800604647,259.9438156075728,253.40681810244357,257.5167348633517
258.38149495473465,258.8465717336473,262.20248731428245,256.68198848331474,257.96968256228166
261.9694348541857,256.2232652737521,255.97743201916444,258.1631808964269,254.44961120038795
256.8904888763003,257.42226752901973,256.6175284708054,258.64283002632783,256.1510657235939
259.20273537662786,258.3142733712054,254.71995079208793,257.3294046675866,253.8552434138748
260.53035714726946,262.082841095156,257.14867380266435,257.8493056192277,258.1861415633643
260.9569979358347,258.8850997820728,256.9463607873137,256.44151857757817,254.58913099459886
257.6849429002344,258.8065384310254,255.94805815272053,255.23912126524183,255.23815953302181
257.61250584131096,255.1691466141889,253.6798896859509,258.6553423552435,258.13501128191695
259.8536936059402,253.40518225492573,254.6363468924134,255.2069454882779,255.8020719970008
263.22922644092563,256.4594293354427,254.65548598227406,260.94578394202046,255.7091745241294
258.10559448199564,253.97752627632508,256.54084469686074,257.3411596190871,258.7199687861271
259.9636032492284,257.26798709586086,254.01594047468703,257.0649866021731,253.4337133353734
259.8250465860254,260.6254499815644,259.77374889316775,253.79556685232234,253.09110954376249
259.49386254866164,257.60220184144424,259.2875116024066,253.58756493304588,256.0677363364333
262.3666836621537,256.92103074807216,255.21056166054876,253.64147683052605,255.3244584114663
261.1104451210229,259.9366515454473,258.1231967869281,258.93928451243056,253.9981308260294
