0,1,2,3,4
5606324.239492269,5606324.239492269,5909587.081970198,5774899.834486673,5774899.834486673
5606324.239492269,5307450.186438106,5896861.013463695,5398493.3504257435,5315902.083226421
5606324.239492269,5479042.066366696,5603457.848428408,5336041.434874515,5649399.264223478
5622528.395722931,5548412.428937784,5603457.848428408,5190735.430399639,5317327.3055997295
5482993.8286430035,5280130.668461431,5605743.855087224,5277681.545076202,5190509.302649572
5604829.970751046,5292523.555456331,5439670.303098894,5278068.178670698,5151593.318810903
5604829.970751046,5292523.555456331,5471441.358124095,5253054.527524683,5151593.318810903
5553065.268877804,5292523.555456331,5390519.11114497,5253054.527524683,5208467.110372603
5553065.268877804,5292523.555456331,5377163.672895836,5253054.527524683,5208467.110372603
5553065.268877804,5308262.439071767,5377163.672895836,5253054.527524683,5302148.388516019
5573394.990803053,5308262.439071767,5377163.672895836,5253054.527524683,5302148.388516019
5573394.990803053,5161003.539486504,5377163.672895836,5253054.527524683,5302148.388516019
5573394.990803053,5161003.539486504,5350712.510765341,5253054.527524683,5302148.388516019
5706221.212204168,5292556.585403828,5376969.205509628,5253054.527524683,5302148.388516019
5617544.5876267925,5292556.585403828,5376969.205509628,5253054.527524683,5210629.346150476
5617544.5876267925,5292556.585403828,5376969.205509628,5253054.527524683,5210629.346150476
5617544.5876267925,5280707.523446476,5315103.064338792,5253054.527524683,5210629.346150476
5488459.921611649,5280707.523446476,5315103.064338792,5253054.527524683,5210629.346150476
5427448.574004952,5319534.4241199,5315103.064338792,5253054.527524683,5210629.346150476
5399561.068183981,5332117.736852297,5315103.064338792,5253054.527524683,5210629.346150476
5399561.068183981,5332117.736852297,5307797.360277122,5253054.527524683,5210629.346150476
5399561.068183981,5332117.736852297,5301601.498204704,5253054.527524683,5210629.346150476
5399561.068183981,5332117.736852297,5260760.930670728,5253054.527524683,5210629.346150476
5399561.068183981,5266914.005736611,5260760.930670728,5253054.527524683,5210629.346150476
5399561.068183981,5274241.378669286,5260760.930670728,5253054.527524683,5210629.346150476
5319008.873085695,5274241.378669286,5260760.930670728,5253054.527524683,5210629.346150476
5319008.873085695,5274241.378669286,5260760.930670728,5253054.527524683,5210629.346150476
5319008.873085695,5274241.378669286,5260760.930670728,5253054.527524683,5210629.346150476
5329653.845897924,5274241.378669286,5262446.428539892,5253054.527524683,5210629.346150476
5329653.845897924,5274241.378669286,5276541.429488258,5253054.527524683,5210629.346150476
5329653.845897924,5274241.378669286,5276541.429488258,5253054.527524683,5210629.346150476
5344203.780759296,5208775.320376834,5276541.429488258,5253054.527524683,5210629.346150476
5344203.780759296,5208775.320376834,5276541.429488258,5253054.527524683,5210629.346150476
5369782.093242445,5208775.320376834,5276541.429488258,5253054.527524683,5210629.346150476
5369782.093242445,5208775.320376834,5254086.092173252,5253054.527524683,5210629.346150476
5369782.093242445,5186129.619099295,5254086.092173252,5253054.527524683,5210629.346150476
5369782.093242445,5169354.004371794,5254086.092173252,5253054.527524683,5210629.346150476
5422884.7437876295,5169354.004371794,5223949.981869877,5253054.527524683,5210629.346150476
5422884.7437876295,5169354.004371794,5257334.170302589,5253054.527524683,5210629.346150476
5422884.7437876295,5169354.004371794,5257334.170302589,5253054.527524683,5210629.346150476
5422884.7437876295,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5422884.7437876295,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5422884.7437876295,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5422884.7437876295,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5334603.496947452,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5334603.496947452,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5334603.496947452,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5334603.496947452,5340456.183809955,5257334.170302589,5253054.527524683,5210629.346150476
5334603.496947452,5340456.183809955,5267612.868349668,5253054.527524683,5210629.346150476
5281988.304683476,5340456.183809955,5267612.868349668,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5233360.4829978505,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5233360.4829978505,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5233360.4829978505,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5207729.690935019,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5207729.690935019,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5207729.690935019,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5207729.690935019,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5207729.690935019,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5232003.113369436,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5232003.113369436,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5232003.113369436,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5232003.113369436,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5236092.841787735,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5236092.841787735,5253054.527524683,5210629.346150476
5328926.770417795,5340456.183809955,5224860.465382594,5253054.527524683,5210629.346150476
5309118.259331034,5340456.183809955,5224860.465382594,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5224860.465382594,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5224860.465382594,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5314291.768977396,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5200477.247667046,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278519.272247813,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5212079.640328758,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5195773.340450931,5253054.527524683,5210629.346150476
5278308.269683041,5340456.183809955,5207324.336672124,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5207324.336672124,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5216518.3465505205,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5187615.150550338,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5187615.150550338,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5187615.150550338,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5187615.150550338,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5192825.491082773,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5195185.124550626,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5195185.124550626,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5195185.124550626,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5188894.199018678,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5188894.199018678,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5188894.199018678,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5188894.199018678,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5188894.199018678,5253054.527524683,5210629.346150476
5275327.819480077,5340456.183809955,5194497.901196668,5253054.527524683,5210629.346150476
